#,Name,ClipType,Media In,Media Out,Media Duration,Away Team,NHL Period,Player Participation,GameClockIn,Home Team,ScoutedPlayer,NonScoutedPlayer,Shot Location,Strength,Chance?,Successful?,PKZC Origin,OddManRush,Shot Type,Media Offset,Source Clip Name,Penalty,Penalty Call,Source Index,Play ID,TagAndDistribute00,TagAndDistribute01,TagAndDistribute02,TagAndDistribute03,TagAndDistribute04,TagAndDistribute05,TagAndDistribute06,TagAndDistribute07,TagAndDistribute08,TagAndDistribute09,TagAndDistribute10,TagAndDistribute11,TagAndDistribute12,TagAndDistribute13,TagAndDistribute14,TagAndDistribute15,TagAndDistribute16,TagAndDistribute17,TagAndDistribute18,TagAndDistribute19,Unique Instance ID,cBlank,cBreakouts,cClockSort,cCorsiFor,cCWins,cDumps,cEntryWins,cFOWins,cGameClockSort,cGoals,cPlays,cPossessions,cSaves,cSOGs,cStrength,cWWins,cZoneClearDZ,cZoneClearEntry,cZoneClearFaceOff,cZoneClears,GameId,Appert,Comments ,Comments 4,Comments 5,Comments 6,Comments 7,Comments 8,Comments 9,Graham,Graham Comments,Jewell,Jewell Comments,Lysyj,Player Comments,Red Comments,Smith,Vines,Weber,NHL Away Team,NHL Challenge Initiated By,NHL Challenge IsGoalOverturned,NHL Challenge Reason,NHL Challenge Team,NHL Clock Seconds,NHL Clock Time,NHL Corsi,NHL Emergency Goaltender,NHL Emergency Goaltender Team,NHL Event Distance,NHL Event Side of Ice,NHL Event Strength,NHL Event Type,NHL Event X,NHL Event Y,NHL Event Zone,NHL Faceoff For Shot,NHL Faceoff Loser,NHL Faceoff Losing Team,NHL Faceoff Result,NHL Faceoff Winner,NHL Faceoff Winning Team,NHL Fenwick,NHL Game Code,NHL Game Date,NHL Goal Assist1,NHL Goal Assist2,NHL Goal Scorer,NHL Goalie Scored Against,NHL GoalZone,NHL Home Team,NHL IsAwarded,NHL IsEmptyNet,NHL IsExtraAttacker,NHL IsPenaltyShot,NHL IsShootout,NHL Penalty Duration,NHL Penalty Served By,NHL Penalty Type,NHL Poss Percent Against,NHL Poss Percent For,NHL Primary Team,NHL Primary Team Player,NHL Primary Team Player Hand,NHL Score Differential,NHL Season,NHL Secondary Team,NHL Secondary Team Player,NHL Secondary Team Player Hand,NHL Shift Duration,NHL Shift End,NHL Shift Seconds,NHL Shift Start,NHL Shot Creates Rebound,NHL Shot Miss Creates Shot,NHL Shot Off Faceoff,NHL Shot Off Miss,NHL Shot Off Rebound,NHL Shot Reason,NHL Shot Scoring Weight,NHL Shot Type,NHL Shots Against,NHL Shots For,NHL Shots Total,NHL SNB Against,NHL SNB For,NHL SNB Total,NHL Stop Primary,NHL Stop Secondary,NHL Zone Finish,NHL Zone Start,Player Participation Defense,Player Participation Offense,Away Team Name,Breakout,Chance Type,Defense Team Abrv,Defense Team Name,Defense Team Org,DefensiveTeam,Entry,Entry Origin,Event 1,Event 2,Event 3,Game Date,GameClockDuration,GameClockEnd,GameClockInSecs,GameClockOut,GameClockOutSecs,GameClockStart,GoodTeach,Home Team Name,HomePlayerPresence,ImportClipType,Location,Meeting?,MemberOfTeam,NHLDescription,NonScoutedScore,Offense Team Abrv,Offense Team Name,Offense Team Org,OffensiveTeam,Period,Play Number,Player ,Player Minutes Defensive,Player Minutes Offensive,Player Touches,Player1,Player2,Player3,Player4,Player5,PlayerID,PlayID,Practice Drill,Primary Assist,Quarter,Result,ScoutedScore,ScoutedScoreDif,Secondary Assist,Shift,ShiftEndTime,ShiftStartTime,System,Team,TOIPlayerName,Type,VisitorPlayerPresence,Win/Loss,X Result,Zone,CWL,DZTime,FaceOffLRC,Forehand Backhand,InZoneOrigin,MPM 1a,MPM -1a,MPM 1b,MPM -1b,MPM 1c,MPM -1c,MPM 1d,MPM -1d,MPM 3,MPM -3,MPM 5,MPM -5,NZTime,OZTime,PKZCNext,PKZCNextTime,WWL,GameDate_TOI,OpponentTeam_TOI,Period_TOI,PlayerName_TOI,ScoutedTeam_TOI,ScoutedWinger,ShiftDuration_TOI,ShiftDurationSec_TOI,ShiftEnd_TOI,ShiftEndSec_TOI,ShiftStart_TOI,ShiftStartSec_TOI,Strength_TOI
160,"GM26 2019-02-01 Colgate at RPI P1, Take Away 003",Take Away,00:05:49.07,00:06:04.06,00:00:14.9820000,,1,"03 Samec, 09 Moore, 12 Zieky, 19 Linden, 27 Bear, 31 Savory",16:35,,09 Moore,,,Even,,,,,,00:05:49.1160000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,0f38bf88-8d34-444b-a4eb-515f4cec397c,,,,,,,,,,,,,,,,,,,,,344471a9-a562-4f0c-9a22-2c339905069d,,0,995,0,0,0,0,0,995,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 09 Moore, 12 Zieky, 19 Linden, 27 Bear, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,995,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0F38BF88-8D34-444B-A4EB-515F4CEC397C,,,,,0,0,,,,,,,,,,,,oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,"GM26 2019-02-01 Colgate at RPI P1, TeamShift 014",TeamShift,00:05:49.42,00:05:53.34,00:00:03.8710000,,1,"09 Moore, 12 Zieky, 19 Linden, 27 Bear, 31 Savory",16:38,,,,,Even,,,,,,00:05:49.7000000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,f24bb674-92e1-4238-a13f-4857b6cecea7,,,,,,,,,,,,,,,,,,,,,3a8fc108-039c-48d6-8af1-f3b84a06fa0b,,0,998,0,0,0,0,0,998,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"09 Moore, 12 Zieky, 19 Linden, 27 Bear, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,998,16:34,994,,,,,,,,,,0,,,,,,,,,,,,,,,,,F24BB674-92E1-4238-A13F-4857B6CECEA7,,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,
162,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 027",Shift_TOI,00:05:53.04,00:06:20.20,00:00:27.2610000,,1,"03 Samec, 09 Moore, 12 Zieky, 27 Bear, 31 Savory",16:34,,03 Samec,,,Even,,,,,,00:05:53.0700000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,2f68e098-56c0-4dc9-8a94-0cfd243e4ff1,,,,,,,,,,,,,,,,,,,,,31cb469d-4f90-4f56-b088-ff5c29a82331,,0,994,0,0,0,0,0,994,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 09 Moore, 12 Zieky, 27 Bear, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,994,16:28,988,,,,,,,,,,0,,,,,,,,,,,,,,,,,2F68E098-56C0-4DC9-8A94-0CFD243E4FF1,,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,
163,"GM26 2019-02-01 Colgate at RPI P1, Offensive Zone 003",Offensive Zone,00:05:53.27,00:06:06.40,00:00:13.2130000,,1,"03 Samec, 09 Moore, 12 Zieky, 19 Linden, 27 Bear, 31 Savory",16:34,,,,,Even,,,,,,00:05:53.4530000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,ab44bc65-902e-42f3-b2b7-fb788ee79701,,,,,,,,,,,,,,,,,,,,,58dd348d-432e-4cae-9f13-32070a2129c5,,0,994,0,0,0,0,0,994,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 09 Moore, 12 Zieky, 19 Linden, 27 Bear, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,14,,994,16:26,986,,,,,,,,,,0,,,,,,,,,,,,,,,,,AB44BC65-902E-42F3-B2B7-FB788EE79701,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,"GM26 2019-02-01 Colgate at RPI P1, TeamShift 015",TeamShift,00:05:53.40,00:06:00.36,00:00:06.9240000,,1,"03 Samec, 09 Moore, 12 Zieky, 19 Linden, 27 Bear, 31 Savory",16:34,,,,,Even,,,,,,00:05:53.6700000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,64520495-5922-453e-a40c-04bbddab99d3,,,,,,,,,,,,,,,,,,,,,7b494e81-49ef-412d-aa81-c77a72b6ebb1,,0,994,0,0,0,0,0,994,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"03 Samec, 09 Moore, 12 Zieky, 19 Linden, 27 Bear, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,994,16:27,987,,,,,,,,,,0,,,,,,,,,,,,,,,,,64520495-5922-453E-A40C-04BBDDAB99D3,,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,
165,"GM26 2019-02-01 Colgate at RPI P1, Opponent Possession 025",Opponent Possession,00:05:54.24,00:05:57.22,00:00:02.9700000,,1,,16:35,,,,,Even,,,,,,00:05:54.4040000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,032b645b-5cdd-488a-bf62-a465029bec3b,,,,,,,,,,,,,,,,,,,,,da7e14fb-e489-4377-944e-e966a0918729,,0,995,0,0,0,0,0,995,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,995,16:32,992,,,,,,,,,,,,,,,,,,,,,,,,,,,032B645B-5CDD-488A-BF62-A465029BEC3B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,"GM26 2019-02-01 Colgate at RPI P1, Opponent Possession 026",Opponent Possession,00:05:54.28,00:05:57.26,00:00:02.9700000,,1,,16:35,,,,,Even,,,,,,00:05:54.4710000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,e2be7498-4078-400a-a45a-8217a0db5951,,,,,,,,,,,,,,,,,,,,,882f5131-af03-4785-84d6-3251168dfbdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,995,16:32,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 028",Shift_TOI,00:06:23.54,00:06:54.02,00:00:30.1300000,,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:28,,04 Grant,,,Even,,,,,,00:06:23.9010000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,1922d1e6-34e3-478f-84d8-c47c05662072,,,,,,,,,,,,,,,,,,,,,3ec808e7-47c3-4cc5-b162-d046510ba7de,,0,988,0,0,0,0,0,988,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,988,15:58,958,,,,,,,,,,0,,,,,,,,,,,,,,,,,1922D1E6-34E3-478F-84D8-C47C05662072,,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,30,0,,,,,,,,,,,,,,,,
168,"GM26 2019-02-01 Colgate at RPI P1, TeamShift 016",TeamShift,00:06:24.00,00:06:54.05,00:00:30.0800000,,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:28,,,,,Even,,,,,,00:06:24.0010000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,b0562716-75b6-4251-a4e6-1e26c94aa46c,,,,,,,,,,,,,,,,,,,,,5777b9b0-c840-4ec5-862a-98ce9e975db0,,0,988,0,0,0,0,0,988,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,988,15:58,958,,,,,,,,,,0,,,,,,,,,,,,,,,,,B0562716-75B6-4251-A4E6-1E26C94AA46C,,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,29,0,,,,,,,,,,,,,,,,
169,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 029",Shift_TOI,00:06:24.09,00:07:10.24,00:00:46.2460000,,1,"06 Ferner, 12 Zieky, 17 Burgess, 21 Wiffen, 28 Hallbauer, 31 Savory",16:28,,17 Burgess,,,Even,,,,,,00:06:24.1510000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,cd065b55-ca1e-4446-b1dc-7f901b74b4ea,,,,,,,,,,,,,,,,,,,,,ad2f3be7-ea82-44e4-858f-7ce385087a80,,0,988,0,0,0,0,0,988,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"06 Ferner, 12 Zieky, 17 Burgess, 21 Wiffen, 28 Hallbauer, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,988,15:42,942,,,,,,,,,,0,,,,,,,,,,,,,,,,,CD065B55-CA1E-4446-B1DC-7F901B74B4EA,,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,46,0,,,,,,,,,,,,,,,,
170,"GM26 2019-02-01 Colgate at RPI P1, SyncPoint 011",SyncPoint,00:06:25.01,00:06:27.01,00:00:02.0020000,,1,,16:28,,,,,Even,,,,,,00:06:25.0180000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,f7aa7bf2-61c4-4b7a-ba84-f31ab347575b,,,,,,,,,,,,,,,,,,,,,11870088-1a98-43ff-be90-e11d44ac7b13,,0,988,0,0,0,0,0,988,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F7AA7BF2-61C4-4B7A-BA84-F31AB347575B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"GM26 2019-02-01 Colgate at RPI P1, SyncPoint 012",SyncPoint,00:06:25.05,00:06:27.05,00:00:02.0020000,,1,,16:28,,,,,Even,,,,,,00:06:25.0850000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,bf6347ea-d9d7-4788-a188-549d563dce5e,,,,,,,,,,,,,,,,,,,,,1f8c5b1d-0470-4740-b76a-3f24747d11a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,"GM26 2019-02-01 Colgate at RPI P1, Faceoff 006",Faceoff,00:06:25.33,00:06:38.32,00:00:12.9800000,,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:27,,17 Burgess,21 Penner,,Even,,,,,,00:06:25.5520000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,3e400ab7-f0f7-4956-a2c6-d5d30fb3aab9,,,,,,,,,,,,,,,,,,,,,237745ce-1c10-4fb9-9e29-c95e1e7fd4ea,,0,987,0,0,0,0,0,987,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,987,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,3E400AB7-F0F7-4956-A2C6-D5D30FB3AAB9,,,,,0,0,,,,,,,,,,loss,,oz,,,right,backhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,"GM26 2019-02-01 Colgate at RPI P1, RPI Possession 019",RPI Possession,00:06:29.02,00:06:33.37,00:00:04.5710000,,1,,16:25,,,,,Even,,,,,,00:06:29.0390000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,4530051c-0c35-4b19-adca-db70e10092e5,,,,,,,,,,,,,,,,,,,,,39e9c92c-36c9-4e76-8b1b-f2eaf51b8cec,,0,985,0,0,0,0,0,985,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,985,16:20,980,,,,,,,,,,,,,,,,,,,,,,,,,,,4530051C-0C35-4B19-ADCA-DB70E10092E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,"GM26 2019-02-01 Colgate at RPI P1, RPI Possession 020",RPI Possession,00:06:29.06,00:06:33.41,00:00:04.5710000,,1,,16:25,,,,,Even,,,,,,00:06:29.1060000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,6b21dcd2-1802-43b6-a6c1-a83c79611bf9,,,,,,,,,,,,,,,,,,,,,5846325b-4a6b-4e86-8477-85aa5cb201b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,985,16:20,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"GM26 2019-02-01 Colgate at RPI P1, Opponent Breakout 006",Opponent Breakout,00:06:30.36,00:06:38.17,00:00:07.6740000,,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:18,,,,,Even,,,,,,00:06:30.6070000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,829b50f8-d9d0-4505-97d3-0d6f068f0bf1,,,,,,,,,,,,,,,,,,,,,bdac73d0-0635-4a9f-a231-ff93a3113f0b,,1,978,0,0,0,0,0,978,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",,dz coverage,,,,,,,,,,,2/1/2019 12:00:00 AM,8,,978,16:17,977,,,,,,,,,,0,,,,,,,,,,,,,,,,,829B50F8-D9D0-4505-97D3-0D6F068F0BF1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"GM26 2019-02-01 Colgate at RPI P1, Opponent Entry 006",Opponent Entry,00:06:34.05,00:06:44.03,00:00:09.9770000,,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:14,,,,,Even,,yes,,,,00:06:34.0770000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,682913f7-a06e-45a4-af2f-495dcdcd1f91,,,,,,,,,,,,,,,,,,,,,d16d248e-86ba-4c8a-94e3-e291eff63585,,0,974,0,0,1,1,0,974,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",,,,,,,,dump,breakout,,,,2/1/2019 12:00:00 AM,,,974,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,682913F7-A06E-45A4-AF2F-495DCDCD1F91,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"GM26 2019-02-01 Colgate at RPI P1, Opponent Possession 027",Opponent Possession,00:06:34.11,00:06:47.16,00:00:13.0960000,,1,,16:20,,,,,Even,,,,,,00:06:34.1780000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,4f22e444-ba1d-4c92-bf1d-78ad94714e1d,,,,,,,,,,,,,,,,,,,,,e02fdcd0-7d3b-482d-a9f0-8b3d8ab0aa68,,0,980,0,0,0,0,0,980,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,980,16:07,967,,,,,,,,,,,,,,,,,,,,,,,,,,,4F22E444-BA1D-4C92-BF1D-78AD94714E1D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,"GM26 2019-02-01 Colgate at RPI P1, Opponent Possession 028",Opponent Possession,00:06:34.15,00:06:47.20,00:00:13.0960000,,1,,16:20,,,,,Even,,,,,,00:06:34.2440000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,193d11ea-b1bf-492f-8ec3-6bf20bbdb353,,,,,,,,,,,,,,,,,,,,,71910da4-077d-403c-8c0c-312d28bdc50d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,980,16:07,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,"GM26 2019-02-01 Colgate at RPI P1, Opponent Forecheck 003",Opponent Forecheck,00:06:35.46,00:06:44.52,00:00:09.1090000,,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:15,,,,,Even,,,,,,00:06:35.7620000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,c2651f62-3c20-404e-92b6-1b534e5eb068,,,,,,,,,,,,,,,,,,,,,8283ebe5-b027-4450-ac03-631ab629d01b,,0,975,0,0,0,0,0,975,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,9,,975,16:12,972,,,,,,,,,,0,,,,,,,,,,,,,,,,,C2651F62-3C20-404E-92B6-1B534E5EB068,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"GM26 2019-02-01 Colgate at RPI P1, Defensive Zone 008",Defensive Zone,00:06:38.54,00:06:50.26,00:00:11.5280000,,1,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",16:12,,,,,Even,,,,,,00:06:38.8990000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,3bf3ac6e-92fb-4455-9123-33d61cee08d1,,,,,,,,,,,,,,,,,,,,,0ed0547f-b9f3-48a3-bf23-2e9e10483719,,0,972,0,0,0,0,0,972,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,17 GOOD UNDERNEATH SUPPORT. TALK TO WINGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 09 Moore, 12 Zieky, 17 Burgess, 27 Bear, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,12,,972,16:06,966,,,,,,,,,,0,,,,,,,,,,,,,,,,,3BF3AC6E-92FB-4455-9123-33D61CEE08D1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,"GM26 2019-02-01 Colgate at RPI P1, Jewell 008",Jewell,00:06:42.02,00:06:51.47,00:00:09.7430000,,1,,,,,,,,,,,,,00:06:42.0350000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,c9cf237c-de0d-46c1-b016-ca09c1e0b99d,,,,,,,,,,,,,,,,,,,,,979d3f39-983e-453b-bdb3-9ea01525302c,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,,,,,,,,,,,,BO; GOOD PTP 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9CF237C-DE0D-46C1-B016-CA09C1E0B99D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
