,Game,Period,Time,Event,Poss,EventPoss
19111,3,2,0.002539815,Breakout,RPI,
3267,3,2,0.002552894,NZ_forecheck,RPI,
737,3,2,0.002561111,OppoPoss,Harvard,
4124,3,2,0.002583681,Opponent_entry,Harvard,
927,3,2,0.002606829,RPIPoss,RPI,
2287,3,2,0.002610995,Defensive_zone,RPI,
747,3,2,0.002631019,OppoPoss,Harvard,
1747,3,2,0.002651273,Takeaway,Harvard,Harvard
1027,3,2,0.002654051,RPIPoss,RPI,
1927,3,2,0.002676968,Breakout,RPI,
26111,3,2,0.002699074,Entry,RPI,
2897,3,2,0.00311713,Faceoff,RPI,
2297,3,2,0.003128009,Defensive_zone,RPI,
757,3,2,0.00313588,OppoPoss,Harvard,
1397,3,2,0.003177199,Shot_against,Harvard,Harvard
1129,3,2,0.003181829,RPIPoss,RPI,
767,3,2,0.003323495,OppoPoss,Harvard,
1407,3,2,0.003377431,Shot_against,Harvard,Harvard
1227,3,2,0.003379398,RPIPoss,RPI,
14111,3,2,0.003386921,Shot_against,RPI,Harvard
1937,3,2,0.003426736,Breakout,RPI,
2907,3,2,0.003865509,Faceoff,RPI,
1327,3,2,0.003877662,RPIPoss,RPI,
3557,3,2,0.003877778,NZ_offense,RPI,
3037,3,2,0.003903356,Forecheck,RPI,
2627,3,2,0.003906019,Entry,RPI,
3677,3,2,0.003937847,Offensive_zone,RPI,
777,3,2,0.003974421,OppoPoss,Harvard,
1427,3,2,0.004005903,RPIPoss,RPI,
787,3,2,0.004028588,OppoPoss,Harvard,
3847,3,2,0.004045833,Opponent_breakout,Harvard,
4134,3,2,0.004068866,Opponent_entry,Harvard,
4574,3,2,0.004110648,Opponent_forecheck,Harvard,
1757,3,2,0.004121065,Takeaway,Harvard,Harvard
1947,3,2,0.004132986,Breakout,Harvard,
3277,3,2,0.004148843,NZ_forecheck,Harvard,
4584,3,2,0.004184954,Opponent_forecheck,Harvard,
4144,3,2,0.004191551,Opponent_entry,Harvard,
1527,3,2,0.004225347,RPIPoss,RPI,
1627,3,2,0.004228935,Giveaway,RPI,RPI
2307,3,2,0.004284259,Defensive_zone,RPI,
1957,3,2,0.004295718,Breakout,RPI,
3287,3,2,0.004317708,NZ_forecheck,RPI,
797,3,2,0.004328125,OppoPoss,Harvard,
4594,3,2,0.004380556,Opponent_forecheck,Harvard,
4154,3,2,0.004387384,Opponent_entry,Harvard,
1628,3,2,0.004432755,RPIPoss,RPI,
1967,3,2,0.004461574,Breakout,RPI,
2637,3,2,0.004484259,Entry,RPI,
807,3,2,0.004501505,OppoPoss,Harvard,
4604,3,2,0.004526968,Opponent_forecheck,Harvard,
4164,3,2,0.004528356,Opponent_entry,Harvard,
29111,3,2,0.004875926,Faceoff,Harvard,
3687,3,2,0.004886343,Offensive_zone,Harvard,
1727,3,2,0.004895255,RPIPoss,RPI,
8111,3,2,0.004965856,OppoPoss,Harvard,
3857,3,2,0.004977662,Opponent_breakout,Harvard,
4174,3,2,0.005000926,Opponent_entry,Harvard,
1827,3,2,0.005028009,RPIPoss,RPI,
3197,3,2,0.005050116,Goalie_touch,RPI,
1977,3,2,0.005097222,Breakout,RPI,
1928,3,2,0.005106597,RPIPoss,RPI,
2647,3,2,0.005132407,Entry,RPI,
3297,3,2,0.005188773,NZ_forecheck,RPI,
4619,3,2,0.005208681,Opponent_forecheck,RPI,
828,3,2,0.005210069,OppoPoss,Harvard,
4184,3,2,0.005210301,Opponent_entry,Harvard,
3207,3,2,0.005225579,Goalie_touch,Harvard,
2027,3,2,0.005244792,RPIPoss,RPI,
1987,3,2,0.005302083,Breakout,RPI,
1637,3,2,0.005326736,Giveaway,RPI,RPI
837,3,2,0.005338194,OppoPoss,Harvard,
3307,3,2,0.005340046,NZ_forecheck,Harvard,
4194,3,2,0.005432292,Opponent_entry,Harvard,
23111,3,2,0.00544456,Defensive_zone,Harvard,
1428,3,2,0.005483912,Shot_against,Harvard,Harvard
1997,3,2,0.00557963,Breakout,Harvard,
33111,3,2,0.005591204,NZ_forecheck,Harvard,
4624,3,2,0.005627778,Opponent_forecheck,Harvard,
4204,3,2,0.00564213,Opponent_entry,Harvard,
2129,3,2,0.005740046,RPIPoss,RPI,
2007,3,2,0.005753472,Breakout,RPI,
2227,3,2,0.005765509,RPIPoss,RPI,
3327,3,2,0.005792361,NZ_forecheck,RPI,
847,3,2,0.005861343,OppoPoss,Harvard,
3337,3,2,0.005861806,NZ_forecheck,Harvard,
3567,3,2,0.00589375,NZ_offense,Harvard,
2327,3,2,0.00589537,RPIPoss,RPI,
3047,3,2,0.005926042,Forecheck,RPI,
2657,3,2,0.005927662,Entry,RPI,
857,3,2,0.006022454,OppoPoss,Harvard,
1767,3,2,0.006023958,Takeaway,Harvard,Harvard
3697,3,2,0.00604456,Offensive_zone,Harvard,
1777,3,2,0.006310532,Takeaway,Harvard,Harvard
2427,3,2,0.006343056,RPIPoss,RPI,
1287,3,2,0.006418056,Shot_for,RPI,RPI
1297,3,2,0.006527662,Shot_for,RPI,RPI
867,3,2,0.006529514,OppoPoss,Harvard,
3867,3,2,0.006590046,Opponent_breakout,Harvard,
4219,3,2,0.006621412,Opponent_entry,Harvard,
2927,3,2,0.007006597,Faceoff,Harvard,
3707,3,2,0.007016782,Offensive_zone,Harvard,
1307,3,2,0.007047685,Shot_for,Harvard,RPI
2667,3,2,0.007124769,Entry,Harvard,
37111,3,2,0.007133681,Offensive_zone,Harvard,
3877,3,2,0.007181366,Opponent_breakout,Harvard,
3577,3,2,0.007200116,NZ_offense,Harvard,
2677,3,2,0.007223264,Entry,Harvard,
3727,3,2,0.007234259,Offensive_zone,Harvard,
13111,3,2,0.007266782,Shot_for,Harvard,RPI
2527,3,2,0.007268287,RPIPoss,RPI,
2937,3,2,0.008068634,Faceoff,RPI,
1787,3,2,0.008108102,Takeaway,RPI,Harvard
3737,3,2,0.008129051,Offensive_zone,RPI,
2628,3,2,0.008147222,RPIPoss,RPI,
4633,3,2,0.008212153,Opponent_forecheck,RPI,
2947,3,2,0.008453819,Faceoff,RPI,
3347,3,2,0.008463194,NZ_forecheck,RPI,
877,3,2,0.008483449,OppoPoss,Harvard,
2727,3,2,0.008650579,RPIPoss,RPI,
4224,3,2,0.008663542,Opponent_entry,RPI,
2328,3,2,0.008673264,Defensive_zone,RPI,
887,3,2,0.008683218,OppoPoss,Harvard,
1437,3,2,0.008721181,Shot_against,Harvard,Harvard
1647,3,2,0.008800694,Giveaway,Harvard,RPI
2827,3,2,0.008824769,RPIPoss,RPI,
2957,3,2,0.009269907,Faceoff,RPI,
2337,3,2,0.009277778,Defensive_zone,RPI,
1657,3,2,0.009378704,Giveaway,RPI,RPI
2928,3,2,0.00938912,RPIPoss,RPI,
20111,3,2,0.009470139,Breakout,RPI,
2687,3,2,0.009496065,Entry,RPI,
3747,3,2,0.009506829,Offensive_zone,RPI,
1328,3,2,0.009548032,Shot_for,RPI,RPI
3887,3,2,0.00959838,Opponent_breakout,RPI,
3587,3,2,0.00961169,NZ_offense,RPI,
897,3,2,0.009632986,OppoPoss,Harvard,
3057,3,2,0.009643866,Forecheck,Harvard,
2697,3,2,0.009646644,Entry,Harvard,
3897,3,2,0.00975,Opponent_breakout,Harvard,
4643,3,2,0.009781481,Opponent_forecheck,Harvard,
4234,3,2,0.00978287,Opponent_entry,Harvard,
3028,3,2,0.009829745,RPIPoss,RPI,
3067,3,2,0.009878125,Forecheck,RPI,
2707,3,2,0.009886806,Entry,RPI,
907,3,2,0.009921644,OppoPoss,Harvard,
3907,3,2,0.009946065,Opponent_breakout,Harvard,
4653,3,2,0.009980556,Opponent_forecheck,Harvard,
9111,3,2,0.00998831,OppoPoss,Harvard,
4244,3,2,0.009990162,Opponent_entry,Harvard,
2347,3,2,0.010004514,Defensive_zone,Harvard,
2028,3,2,0.010153935,Breakout,Harvard,
3129,3,2,0.010163542,RPIPoss,RPI,
3077,3,2,0.010179398,Forecheck,RPI,
27111,3,2,0.010186574,Entry,RPI,
928,3,2,0.010245139,OppoPoss,Harvard,
39111,3,2,0.010266551,Opponent_breakout,Harvard,
3357,3,2,0.010303125,NZ_forecheck,Harvard,
4254,3,2,0.010361921,Opponent_entry,Harvard,
2357,3,2,0.010375926,Defensive_zone,Harvard,
2037,3,2,0.010466435,Breakout,Harvard,
3087,3,2,0.010492593,Forecheck,Harvard,
2728,3,2,0.010498958,Entry,Harvard,
3367,3,2,0.010521644,NZ_forecheck,Harvard,
1797,3,2,0.010548843,Takeaway,Harvard,Harvard
3227,3,2,0.010567708,RPIPoss,RPI,
1667,3,2,0.010571296,Giveaway,RPI,RPI
937,3,2,0.01057963,OppoPoss,Harvard,
4264,3,2,0.010592824,Opponent_entry,Harvard,
4663,3,2,0.010607292,Opponent_forecheck,Harvard,
3328,3,2,0.010639815,RPIPoss,RPI,
1677,3,2,0.010642593,Giveaway,RPI,RPI
947,3,2,0.010672338,OppoPoss,Harvard,
3427,3,2,0.010686111,RPIPoss,RPI,
2047,3,2,0.010720255,Breakout,RPI,
2737,3,2,0.010755903,Entry,RPI,
3757,3,2,0.010766551,Offensive_zone,RPI,
3927,3,2,0.010793866,Opponent_breakout,RPI,
1687,3,2,0.010801736,Giveaway,RPI,RPI
4274,3,2,0.010813657,Opponent_entry,RPI,
2367,3,2,0.010836343,Defensive_zone,RPI,
1807,3,2,0.010838773,Takeaway,RPI,Harvard
957,3,2,0.010844329,OppoPoss,Harvard,
2057,3,2,0.010849421,Breakout,Harvard,
3528,3,2,0.010860185,RPIPoss,RPI,
2747,3,2,0.010862037,Entry,RPI,
3767,3,2,0.010872338,Offensive_zone,RPI,
1337,3,2,0.010913079,Shot_for,RPI,RPI
3937,3,2,0.010931019,Opponent_breakout,RPI,
4284,3,2,0.010965278,Opponent_entry,RPI,
967,3,2,0.010965509,OppoPoss,Harvard,
4673,3,2,0.010996991,Opponent_forecheck,Harvard,
2067,3,2,0.011047685,Breakout,Harvard,
3377,3,2,0.011069907,NZ_forecheck,Harvard,
3627,3,2,0.011070023,RPIPoss,RPI,
977,3,2,0.011089352,OppoPoss,Harvard,
4294,3,2,0.011140278,Opponent_entry,Harvard,
3597,3,2,0.011149421,NZ_offense,Harvard,
18111,3,2,0.011158333,Takeaway,Harvard,Harvard
2757,3,2,0.011185069,Entry,Harvard,
3728,3,2,0.011194097,RPIPoss,RPI,
3777,3,2,0.011194213,Offensive_zone,RPI,
987,3,2,0.011285532,OppoPoss,Harvard,
3946,3,2,0.011299421,Opponent_breakout,Harvard,
4304,3,2,0.011322685,Opponent_entry,Harvard,
2377,3,2,0.011336227,Defensive_zone,Harvard,
1447,3,2,0.011375,Shot_against,Harvard,Harvard
3387,3,2,0.011439352,NZ_forecheck,Harvard,
4319,3,2,0.011565972,Opponent_entry,Harvard,
2387,3,2,0.01157662,Defensive_zone,Harvard,
1457,3,2,0.011605556,Shot_against,Harvard,Harvard
3828,3,2,0.01162037,RPIPoss,RPI,
997,3,2,0.01163125,OppoPoss,Harvard,
1467,3,2,0.0116375,Shot_against,Harvard,Harvard
2967,3,2,0.012284838,Faceoff,Harvard,
3397,3,2,0.012309144,NZ_forecheck,Harvard,
1007,3,2,0.01233206,OppoPoss,Harvard,
4682,3,2,0.012343866,Opponent_forecheck,Harvard,
4324,3,2,0.012351042,Opponent_entry,Harvard,
3928,3,2,0.012395833,RPIPoss,RPI,
2077,3,2,0.012398843,Breakout,RPI,
2767,3,2,0.012435648,Entry,RPI,
2977,3,2,0.012686574,Faceoff,RPI,
10111,3,2,0.012710648,OppoPoss,Harvard,
3407,3,2,0.012724884,NZ_forecheck,Harvard,
4334,3,2,0.01287419,Opponent_entry,Harvard,
2087,3,2,0.012897222,Breakout,Harvard,
4026,3,2,0.01289919,RPIPoss,RPI,
34111,3,2,0.012909028,NZ_forecheck,RPI,
1028,3,2,0.012931366,OppoPoss,Harvard,
4344,3,2,0.012944792,Opponent_entry,Harvard,
2397,3,2,0.012968287,Defensive_zone,Harvard,
1477,3,2,0.013003472,Shot_against,Harvard,Harvard
1487,3,2,0.013038889,Shot_against,Harvard,Harvard
4120,3,2,0.013045486,RPIPoss,RPI,
2097,3,2,0.01305,Breakout,RPI,
4220,3,2,0.013058796,RPIPoss,RPI,
3428,3,2,0.013092361,NZ_forecheck,RPI,
4354,3,2,0.013130671,Opponent_entry,RPI,
3607,3,2,0.013152546,NZ_offense,RPI,
4320,3,2,0.013161574,RPIPoss,RPI,
3097,3,2,0.013162847,Forecheck,RPI,
2777,3,2,0.013166204,Entry,RPI,
3956,3,2,0.013255324,Opponent_breakout,RPI,
1037,3,2,0.01327581,OppoPoss,Harvard,
4692,3,2,0.013278819,Opponent_forecheck,Harvard,
4364,3,2,0.013280556,Opponent_entry,Harvard,
4419,3,2,0.01334537,RPIPoss,RPI,
2407,3,2,0.01338206,Defensive_zone,RPI,
1697,3,2,0.013392361,Giveaway,RPI,RPI
1047,3,2,0.013483102,OppoPoss,Harvard,
1497,3,2,0.013547454,Shot_against,Harvard,Harvard
2987,3,2,0.01398125,Faceoff,Harvard,
36111,3,2,0.013987963,NZ_offense,Harvard,
4519,3,2,0.014004398,RPIPoss,RPI,
31011,3,2,0.014008102,Forecheck,RPI,
2787,3,2,0.014017824,Entry,RPI,
1057,3,2,0.014053704,OppoPoss,Harvard,
3966,3,2,0.014090741,Opponent_breakout,Harvard,
4374,3,2,0.014123611,Opponent_entry,Harvard,
24111,3,2,0.014135069,Defensive_zone,Harvard,
4620,3,2,0.0142125,RPIPoss,RPI,
21011,3,2,0.014215162,Breakout,RPI,
2797,3,2,0.014238079,Entry,RPI,
1707,3,2,0.014274074,Giveaway,RPI,RPI
1067,3,2,0.014295718,OppoPoss,Harvard,
3976,3,2,0.014298032,Opponent_breakout,Harvard,
4384,3,2,0.01433206,Opponent_entry,Harvard,
2428,3,2,0.014343403,Defensive_zone,Harvard,
4717,3,2,0.014398611,RPIPoss,RPI,
21111,3,2,0.014399074,Breakout,RPI,
3437,3,2,0.014458681,NZ_forecheck,RPI,
1077,3,2,0.014469792,OppoPoss,Harvard,
4702,3,2,0.014493171,Opponent_forecheck,Harvard,
4394,3,2,0.014494676,Opponent_entry,Harvard,
4817,3,2,0.014574306,RPIPoss,RPI,
17111,3,2,0.01458912,Giveaway,RPI,RPI
2437,3,2,0.014607176,Defensive_zone,RPI,
1087,3,2,0.014611806,OppoPoss,Harvard,
1507,3,2,0.014647569,Shot_against,Harvard,Harvard
15111,3,2,0.014740856,Shot_against,Harvard,Harvard
4915,3,2,0.014750926,RPIPoss,RPI,
1097,3,2,0.014793171,OppoPoss,Harvard,
1528,3,2,0.014832986,Shot_against,Harvard,Harvard
21210,3,2,0.014843056,Breakout,Harvard,
507,3,2,0.014851157,RPIPoss,RPI,
3447,3,2,0.014890162,NZ_forecheck,RPI,
11011,3,2,0.014922917,OppoPoss,Harvard,
4718,3,2,0.014960532,Opponent_forecheck,Harvard,
4404,3,2,0.014970139,Opponent_entry,Harvard,
2137,3,2,0.015096296,Breakout,Harvard,
5111,3,2,0.015108218,RPIPoss,RPI,
31111,3,2,0.015119329,Forecheck,RPI,
2807,3,2,0.015128935,Entry,RPI,
3986,3,2,0.015155671,Opponent_breakout,RPI,
44110,3,2,0.015176389,Opponent_entry,RPI,
2447,3,2,0.015292593,Defensive_zone,RPI,
11111,3,2,0.015312153,OppoPoss,Harvard,
1537,3,2,0.015409144,Shot_against,Harvard,Harvard
2997,3,2,0.016344444,Faceoff,Harvard,
528,3,2,0.016411343,RPIPoss,RPI,
2147,3,2,0.016414931,Breakout,RPI,
3457,3,2,0.016447569,NZ_forecheck,RPI,
4424,3,2,0.016475116,Opponent_entry,RPI,
2457,3,2,0.016484259,Defensive_zone,RPI,
11210,3,2,0.016484838,OppoPoss,Harvard,
32111,3,2,0.016506597,Goalie_touch,Harvard,
1547,3,2,0.016508912,Shot_against,Harvard,Harvard
3007,3,2,0.016739699,Faceoff,Harvard,
2467,3,2,0.01674919,Defensive_zone,Harvard,
1557,3,2,0.016767824,Shot_against,Harvard,Harvard
1137,3,2,0.016783333,OppoPoss,Harvard,
2157,3,2,0.016852315,Breakout,Harvard,
3467,3,2,0.016868056,NZ_forecheck,Harvard,
537,3,2,0.016888194,RPIPoss,RPI,
1147,3,2,0.016897917,OppoPoss,Harvard,
3628,3,2,0.01694838,NZ_offense,Harvard,
547,3,2,0.016968056,RPIPoss,RPI,
28111,3,2,0.016992708,Entry,RPI,
3787,3,2,0.017003819,Offensive_zone,RPI,
3996,3,2,0.017066435,Opponent_breakout,RPI,
4434,3,2,0.017097338,Opponent_entry,RPI,
1157,3,2,0.017107292,OppoPoss,Harvard,
2477,3,2,0.017108565,Defensive_zone,Harvard,
1567,3,2,0.017139931,Shot_against,Harvard,Harvard
2167,3,2,0.017297569,Breakout,Harvard,
31210,3,2,0.017327546,Forecheck,Harvard,
2828,3,2,0.017329977,Entry,Harvard,
4006,3,2,0.017420833,Opponent_breakout,Harvard,
4444,3,2,0.017431944,Opponent_entry,Harvard,
2487,3,2,0.017436574,Defensive_zone,Harvard,
3228,3,2,0.017471296,Goalie_touch,Harvard,
1577,3,2,0.017472569,Shot_against,Harvard,Harvard
30111,3,2,0.018728125,Faceoff,Harvard,
2177,3,2,0.018751157,Breakout,Harvard,
557,3,2,0.018774074,RPIPoss,RPI,
3477,3,2,0.018789236,NZ_forecheck,RPI,
1167,3,2,0.018833681,OppoPoss,Harvard,
4722,3,2,0.018857639,Opponent_forecheck,Harvard,
4454,3,2,0.018860301,Opponent_entry,Harvard,
2497,3,2,0.019054051,Defensive_zone,Harvard,
567,3,2,0.01926331,RPIPoss,RPI,
2187,3,2,0.019282986,Breakout,RPI,
3487,3,2,0.019295139,NZ_forecheck,RPI,
1177,3,2,0.019320602,OppoPoss,Harvard,
1828,3,2,0.019364005,Takeaway,Harvard,Harvard
40110,3,2,0.019391898,Opponent_breakout,Harvard,
4464,3,2,0.019422222,Opponent_entry,Harvard,
2507,3,2,0.019426157,Defensive_zone,Harvard,
1587,3,2,0.019464468,Shot_against,Harvard,Harvard
2197,3,2,0.019502546,Breakout,Harvard,
3137,3,2,0.019541088,Forecheck,Harvard,
2837,3,2,0.019543519,Entry,Harvard,
4027,3,2,0.019566088,Opponent_breakout,Harvard,
3497,3,2,0.019748495,NZ_forecheck,Harvard,
4732,3,2,0.019796412,Opponent_forecheck,Harvard,
4474,3,2,0.01979838,Opponent_entry,Harvard,
25111,3,2,0.019855093,Defensive_zone,Harvard,
2207,3,2,0.019921296,Breakout,Harvard,
577,3,2,0.019930903,RPIPoss,RPI,
3147,3,2,0.019946875,Forecheck,RPI,
2847,3,2,0.01995463,Entry,RPI,
1837,3,2,0.019995023,Takeaway,RPI,Harvard
3797,3,2,0.020005671,Offensive_zone,RPI,
1187,3,2,0.0200125,OppoPoss,Harvard,
1347,3,2,0.020041667,Shot_for,Harvard,RPI
587,3,2,0.020059491,RPIPoss,RPI,
4036,3,2,0.020094676,Opponent_breakout,RPI,
1197,3,2,0.020097801,OppoPoss,Harvard,
1847,3,2,0.02010625,Takeaway,Harvard,Harvard
3637,3,2,0.02011088,NZ_offense,Harvard,
597,3,2,0.020127778,RPIPoss,RPI,
3157,3,2,0.020167245,Forecheck,RPI,
2857,3,2,0.020173611,Entry,RPI,
1207,3,2,0.020190972,OppoPoss,Harvard,
4045,3,2,0.020220718,Opponent_breakout,Harvard,
4484,3,2,0.020354051,Opponent_entry,Harvard,
2528,3,2,0.02037419,Defensive_zone,Harvard,
1597,3,2,0.02040162,Shot_against,Harvard,Harvard
607,3,2,0.020433218,RPIPoss,RPI,
22111,3,2,0.020453009,Breakout,RPI,
3507,3,2,0.020465394,NZ_forecheck,RPI,
12111,3,2,0.020491204,OppoPoss,Harvard,
4494,3,2,0.020561458,Opponent_entry,Harvard,
2537,3,2,0.020580093,Defensive_zone,Harvard,
6111,3,2,0.020849421,RPIPoss,RPI,
2228,3,2,0.020858333,Breakout,RPI,
1728,3,2,0.020882292,Giveaway,RPI,RPI
35111,3,2,0.020891898,NZ_forecheck,RPI,
1228,3,2,0.020904167,OppoPoss,Harvard,
4504,3,2,0.020908102,Opponent_entry,Harvard,
2547,3,2,0.02091956,Defensive_zone,Harvard,
1857,3,2,0.020932639,Takeaway,Harvard,Harvard
2237,3,2,0.020954977,Breakout,Harvard,
628,3,2,0.020960532,RPIPoss,RPI,
3167,3,2,0.020978009,Forecheck,RPI,
2867,3,2,0.020984954,Entry,RPI,
4055,3,2,0.021020255,Opponent_breakout,RPI,
1237,3,2,0.021033796,OppoPoss,Harvard,
4742,3,2,0.021036458,Opponent_forecheck,Harvard,
45110,3,2,0.021042477,Opponent_entry,Harvard,
637,3,2,0.021092708,RPIPoss,RPI,
2247,3,2,0.021100579,Breakout,RPI,
3177,3,2,0.021115278,Forecheck,RPI,
2877,3,2,0.021123032,Entry,RPI,
1247,3,2,0.021162153,OppoPoss,Harvard,
4065,3,2,0.021183218,Opponent_breakout,Harvard,
4752,3,2,0.021217477,Opponent_forecheck,Harvard,
4524,3,2,0.021219213,Opponent_entry,Harvard,
1737,3,2,0.021251042,Giveaway,Harvard,RPI
647,3,2,0.021260995,RPIPoss,RPI,
1257,3,2,0.02127581,OppoPoss,Harvard,
657,3,2,0.021297454,RPIPoss,RPI,
2288,3,3,0.000675463,Faceoff,,
2868,3,3,0.000700116,NZ_offense,,
1130,3,3,0.000735069,RPIPoss,RPI,
24112,3,3,0.000746528,Forecheck,RPI,
1908,3,3,0.000757176,Entry,RPI,
3008,3,3,0.00082662,Offensive_zone,RPI,
548,3,3,0.000881019,OppoPoss,Harvard,
3168,3,3,0.000881944,Opponent_breakout,Harvard,
3748,3,3,0.000998148,Opponent_forecheck,Harvard,
2688,3,3,0.001002315,Goalie_touch,Harvard,
2130,3,3,0.001006366,RPIPoss,RPI,
1448,3,3,0.001034606,Breakout,RPI,
19112,3,3,0.001066782,Entry,RPI,
30112,3,3,0.001099653,Offensive_zone,RPI,
558,3,3,0.001101157,OppoPoss,Harvard,
3178,3,3,0.00113912,Opponent_breakout,Harvard,
3468,3,3,0.001198843,Opponent_entry,Harvard,
1729,3,3,0.001209491,Defensive_zone,Harvard,
13112,3,3,0.001298148,Giveaway,Harvard,RPI
3130,3,3,0.001483449,RPIPoss,RPI,
1458,3,3,0.001586111,Breakout,RPI,
2429,3,3,0.0016125,Forecheck,RPI,
1929,3,3,0.001615509,Entry,RPI,
568,3,3,0.001703935,OppoPoss,Harvard,
3758,3,3,0.001707523,Opponent_forecheck,Harvard,
3478,3,3,0.00171331,Opponent_entry,Harvard,
4125,3,3,0.001761111,RPIPoss,RPI,
1468,3,3,0.001820602,Breakout,RPI,
2438,3,3,0.001841898,Forecheck,RPI,
1938,3,3,0.001846065,Entry,RPI,
2298,3,3,0.002165394,Faceoff,RPI,
1738,3,3,0.002177778,Defensive_zone,RPI,
1148,3,3,0.002197454,Shot_against,RPI,Harvard
578,3,3,0.002261921,OppoPoss,Harvard,
529,3,3,0.002459144,RPIPoss,RPI,
1478,3,3,0.002467477,Breakout,RPI,
1948,3,3,0.002493634,Entry,RPI,
3029,3,3,0.002502778,Offensive_zone,RPI,
629,3,3,0.002514468,RPIPoss,RPI,
1029,3,3,0.002543403,Shot_for,RPI,RPI
2308,3,3,0.002875,Faceoff,RPI,
2878,3,3,0.002896644,NZ_offense,RPI,
729,3,3,0.002916319,RPIPoss,RPI,
1958,3,3,0.002953588,Entry,RPI,
2448,3,3,0.002966782,Forecheck,RPI,
588,3,3,0.002979977,OppoPoss,Harvard,
3188,3,3,0.003001736,Opponent_breakout,Harvard,
2888,3,3,0.003013079,NZ_offense,Harvard,
829,3,3,0.003032523,RPIPoss,RPI,
2458,3,3,0.003068519,Forecheck,RPI,
1968,3,3,0.003081713,Entry,RPI,
3198,3,3,0.00310706,Opponent_breakout,RPI,
3488,3,3,0.003129745,Opponent_entry,RPI,
598,3,3,0.003137847,OppoPoss,Harvard,
1748,3,3,0.003153125,Defensive_zone,Harvard,
1158,3,3,0.003233912,Shot_against,Harvard,Harvard
929,3,3,0.003241551,RPIPoss,RPI,
608,3,3,0.003257292,OppoPoss,Harvard,
1168,3,3,0.003306829,Shot_against,Harvard,Harvard
1030,3,3,0.003371412,RPIPoss,RPI,
1488,3,3,0.003382523,Breakout,RPI,
1978,3,3,0.003439583,Entry,RPI,
23112,3,3,0.003669097,Faceoff,RPI,
2898,3,3,0.003681713,NZ_offense,RPI,
1138,3,3,0.003683681,RPIPoss,RPI,
2468,3,3,0.003685185,Forecheck,RPI,
1988,3,3,0.003692245,Entry,RPI,
3038,3,3,0.003740856,Offensive_zone,RPI,
1408,3,3,0.003742014,Takeaway,RPI,Harvard
1038,3,3,0.003884375,Shot_for,RPI,RPI
1048,3,3,0.003898032,Shot_for,RPI,RPI
6112,3,3,0.003902431,OppoPoss,Harvard,
3208,3,3,0.003975579,Opponent_breakout,Harvard,
2908,3,3,0.003987384,NZ_offense,Harvard,
1229,3,3,0.003997569,RPIPoss,RPI,
3498,3,3,0.004019444,Opponent_entry,RPI,
6210,3,3,0.004027083,OppoPoss,Harvard,
1758,3,3,0.004033102,Defensive_zone,Harvard,
2698,3,3,0.004052894,Goalie_touch,Harvard,
1178,3,3,0.004299306,Shot_against,Harvard,Harvard
1329,3,3,0.00437581,RPIPoss,RPI,
1429,3,3,0.00443287,RPIPoss,RPI,
1498,3,3,0.004493171,Breakout,RPI,
2478,3,3,0.00458831,Forecheck,RPI,
1998,3,3,0.004595602,Entry,RPI,
638,3,3,0.004645949,OppoPoss,Harvard,
32112,3,3,0.00470463,Opponent_breakout,Harvard,
29112,3,3,0.00472581,NZ_offense,Harvard,
1529,3,3,0.00479213,RPIPoss,RPI,
2488,3,3,0.00480625,Forecheck,RPI,
2008,3,3,0.004809491,Entry,RPI,
2329,3,3,0.005154167,Faceoff,RPI,
13210,3,3,0.005224421,Giveaway,RPI,RPI
39112,3,3,0.005324421,Penalty,RPI,
3938,3,3,0.005706134,Penalty_kill,RPI,
2338,3,3,0.005717593,Faceoff,RPI,
1629,3,3,0.00580081,RPIPoss,RPI,
3957,3,3,0.005804398,Zone_clear,RPI,
1508,3,3,0.005815394,Breakout,RPI,
20112,3,3,0.005828472,Entry,RPI,
3048,3,3,0.005837269,Offensive_zone,RPI,
1058,3,3,0.005879051,Shot_for,RPI,RPI
2929,3,3,0.005928241,NZ_offense,RPI,
2498,3,3,0.006030324,Forecheck,RPI,
648,3,3,0.006035764,OppoPoss,Harvard,
658,3,3,0.006181481,OppoPoss,Harvard,
3508,3,3,0.00619838,Opponent_entry,Harvard,
1768,3,3,0.006231019,Defensive_zone,Harvard,
1188,3,3,0.006730208,Shot_against,Harvard,Harvard
1730,3,3,0.006735532,RPIPoss,RPI,
1198,3,3,0.006741204,Shot_against,RPI,Harvard
2708,3,3,0.006748264,Goalie_touch,RPI,
2348,3,3,0.007098148,Faceoff,RPI,
3967,3,3,0.007134259,Zone_clear,RPI,
15112,3,3,0.007155671,Breakout,RPI,
2508,3,3,0.007180093,Forecheck,RPI,
1829,3,3,0.007199074,RPIPoss,RPI,
668,3,3,0.007223264,OppoPoss,Harvard,
3768,3,3,0.007295949,Opponent_forecheck,Harvard,
35112,3,3,0.007297685,Opponent_entry,Harvard,
1778,3,3,0.007356019,Defensive_zone,Harvard,
1788,3,3,0.007447685,Defensive_zone,Harvard,
1208,3,3,0.007484722,Shot_against,Harvard,Harvard
12112,3,3,0.00756713,Shot_against,Harvard,Harvard
1930,3,3,0.007581134,RPIPoss,RPI,
678,3,3,0.007597338,OppoPoss,Harvard,
15210,3,3,0.007618403,Breakout,Harvard,
25112,3,3,0.007654167,Forecheck,Harvard,
2029,3,3,0.007663773,Entry,Harvard,
